Data as of,Start Date,End Date,MMWR Year,MMWR Week,Week Ending Date,HRR Name,HRR Number,State,Total Deaths,COVID-19 Deaths,Total Deaths over 65 years,COVID-19 Deaths over 65 years,Total Deaths 65 to 74 years,COVID-19 Deaths 65 to 74 years,Total Deaths 75 to 84 years,COVID-19 Deaths 75 to 84 years,Total Deaths over 85 years,COVID-19 Deaths over 85 years,Footnote,Accuracy_index
22/08/2021,31/01/2021,06/02/2021,2021,5,06/02/2021,CA- LOS ANGELES,56,CA,2513.541231,1022.153696,1821.258614,733.6020819,566.2453021,279.6359108,577.0697996,244.8638368,677.943512,209.1023344,,0.985709593
22/08/2021,07/02/2021,13/02/2021,2021,6,13/02/2021,CA- LOS ANGELES,56,CA,2207.321825,821.8815766,1579.424971,574.9179324,499.7920067,237.9130646,468.9464826,165.5529957,610.6864818,171.4518721,,0.985709593
22/08/2021,14/02/2021,20/02/2021,2021,7,20/02/2021,CA- LOS ANGELES,56,CA,1894.045109,582.9076755,1312.860954,377.7016387,413.4498138,160.5995009,377.9866733,115.0232942,521.4244667,102.0788436,,0.985709593
22/08/2021,21/02/2021,27/02/2021,2021,8,27/02/2021,CA- LOS ANGELES,56,CA,1760.214,421.3347046,1259.277872,293.4304521,358.0797289,116.0087955,405.5231007,106.0657688,495.6750423,71.35588772,,0.985709593
22/08/2021,28/02/2021,06/03/2021,2021,9,06/03/2021,CA- LOS ANGELES,56,CA,1682.897549,293.5059597,1209.715053,205.1995672,348.1867358,76.36239235,395.6365508,81.26917524,465.8917667,47.56799962,,0.985709593
22/08/2021,07/03/2021,13/03/2021,2021,10,13/03/2021,CA- LOS ANGELES,56,CA,1474.912666,196.3744931,1037.383645,121.9630322,267.8529279,39.68856141,336.2195893,43.61789717,433.3111277,38.65657367,,0.985709593
22/08/2021,14/03/2021,20/03/2021,2021,11,20/03/2021,CA- LOS ANGELES,56,CA,1446.084385,160.6798707,1001.623734,95.23203743,298.6029475,41.65326278,300.503209,34.72630626,402.5175773,18.85246839,,0.985709593
22/08/2021,21/03/2021,27/03/2021,2021,12,27/03/2021,CA- LOS ANGELES,56,CA,1375.518786,112.0392794,952.9949025,60.51702651,242.0664871,19.85530074,320.2703808,25.77680508,390.6580346,14.88492069,,0.985709593
22/08/2021,28/03/2021,03/04/2021,2021,13,03/04/2021,CA- LOS ANGELES,56,CA,1312.245589,70.44960891,924.3487876,48.61047153,223.282331,17.85647825,305.4783432,15.87774263,395.5881133,14.87625065,,0.985709593
22/08/2021,04/04/2021,10/04/2021,2021,14,10/04/2021,CA- LOS ANGELES,56,CA,1270.617126,81.34490158,869.8659204,41.67341685,247.0248673,18.85696966,251.0175956,11.90375496,371.8234575,10.91269223,,0.985709593
22/08/2021,11/04/2021,17/04/2021,2021,15,17/04/2021,CA- LOS ANGELES,56,CA,1281.353118,49.65778087,913.1943174,32.74936615,237.1174361,17.84467832,296.4817413,,379.5951401,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.985709593
22/08/2021,18/04/2021,24/04/2021,2021,16,24/04/2021,CA- LOS ANGELES,56,CA,1200.226987,57.51177124,859.9099268,42.6190766,232.1284243,15.85973411,273.7388943,,354.0426081,17.83829399,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.985709593
22/08/2021,25/04/2021,01/05/2021,2021,17,01/05/2021,CA- LOS ANGELES,56,CA,1291.215868,46.62756604,902.3411378,29.75460753,232.1356787,10.91263832,280.617989,,389.5874701,12.8830736,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.985709593
22/08/2021,02/05/2021,08/05/2021,2021,18,08/05/2021,CA- LOS ANGELES,56,CA,1224.052892,33.72796292,846.9927605,23.78871344,211.3723913,10.90097845,264.8643493,,370.75602,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.985709593
22/08/2021,09/05/2021,15/05/2021,2021,19,15/05/2021,CA- LOS ANGELES,56,CA,1214.086935,31.76406966,869.7267068,20.8316111,222.2290499,,271.7662329,,375.7314239,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.985709593
22/08/2021,16/05/2021,22/05/2021,2021,20,22/05/2021,CA- LOS ANGELES,56,CA,1226.712288,28.76473843,861.7079325,18.84550367,217.2621926,,272.6857979,,371.759942,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.985709593
22/08/2021,23/05/2021,29/05/2021,2021,21,29/05/2021,CA- LOS ANGELES,56,CA,1223.002357,25.7884689,869.7259833,11.9106534,232.1048662,,270.7743775,,366.8467395,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.985709593
22/08/2021,30/05/2021,05/06/2021,2021,22,05/06/2021,CA- LOS ANGELES,56,CA,1198.1872,27.75751203,832.0629708,17.83847104,216.2160207,,253.015914,,362.8310361,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.985709593
22/08/2021,06/06/2021,12/06/2021,2021,23,12/06/2021,CA- LOS ANGELES,56,CA,1189.284878,25.77606588,811.2498168,11.89104071,235.0849388,,245.0173976,,331.1474804,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.985709593
22/08/2021,13/06/2021,19/06/2021,2021,24,19/06/2021,CA- LOS ANGELES,56,CA,1252.83655,20.84747287,879.7114021,11.91269152,221.3338252,,281.6550796,,376.7224974,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.985709593
22/08/2021,20/06/2021,26/06/2021,2021,25,26/06/2021,CA- LOS ANGELES,56,CA,1282.209222,15.87793721,869.6096911,,211.3166303,,274.6646578,,383.6284029,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.985709593
22/08/2021,27/06/2021,03/07/2021,2021,26,03/07/2021,CA- LOS ANGELES,56,CA,1251.447521,27.77633161,858.6483238,15.85672735,208.2539049,,252.8806439,,397.513775,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.985709593
22/08/2021,04/01/2015,10/01/2015,2015,1,10/01/2015,CA- MODESTO,58,CA,77.65026362,0,58.00019976,0,11.83436449,0,17.80805866,0,28.35777661,0,,0.939207121
22/08/2021,11/01/2015,17/01/2015,2015,2,17/01/2015,CA- MODESTO,58,CA,66.91095925,0,44.14267229,0,,0,13.69297176,0,21.90034436,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.939207121
22/08/2021,18/01/2015,24/01/2015,2015,3,24/01/2015,CA- MODESTO,58,CA,66.05377358,0,44.40050361,0,,0,15.8205779,0,18.67424117,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.939207121
22/08/2021,25/01/2015,31/01/2015,2015,4,31/01/2015,CA- MODESTO,58,CA,70.88617268,0,52.13909552,0,14.73341153,0,13.3738937,0,24.03179028,0,,0.939207121
22/08/2021,01/02/2015,07/02/2015,2015,5,07/02/2015,CA- MODESTO,58,CA,72.18410419,0,52.43145047,0,13.76697966,0,15.7694289,0,22.89504191,0,,0.939207121
22/08/2021,08/02/2015,14/02/2015,2015,6,14/02/2015,CA- MODESTO,58,CA,73.16930439,0,55.18903376,0,16.84233481,0,18.49318772,0,19.85351124,0,,0.922143863
22/08/2021,15/02/2015,21/02/2015,2015,7,21/02/2015,CA- MODESTO,58,CA,65.5403227,0,50.3593669,0,12.08297035,0,18.11657065,0,20.1598259,0,,0.939207121
22/08/2021,22/02/2015,28/02/2015,2015,8,28/02/2015,CA- MODESTO,58,CA,59.71971484,0,40.75551136,0,,0,14.87793713,0,17.80221797,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.939207121
22/08/2021,01/03/2015,07/03/2015,2015,9,07/03/2015,CA- MODESTO,58,CA,68.10824299,0,49.21255187,0,17.70190091,0,16.37339764,0,15.13725331,0,,0.939207121
22/08/2021,08/03/2015,14/03/2015,2015,10,14/03/2015,CA- MODESTO,58,CA,72.18906706,0,49.31355587,0,13.16766083,0,18.05387679,0,18.09201825,0,,0.939207121
22/08/2021,15/03/2015,21/03/2015,2015,11,21/03/2015,CA- MODESTO,58,CA,81.9663209,0,58.05047759,0,15.22103934,0,16.2834269,0,26.54601134,0,,0.939207121
22/08/2021,22/03/2015,28/03/2015,2015,12,28/03/2015,CA- MODESTO,58,CA,70.39904871,0,54.82902653,0,12.89173703,0,18.92845356,0,23.00883594,0,,0.939207121
22/08/2021,29/03/2015,04/04/2015,2015,13,04/04/2015,CA- MODESTO,58,CA,62.47530943,0,46.6819618,0,11.54028386,0,15.36611981,0,19.77555813,0,,0.939207121
22/08/2021,05/04/2015,11/04/2015,2015,14,11/04/2015,CA- MODESTO,58,CA,65.09592018,0,47.77820491,0,14.81727191,0,13.83144692,0,19.12948608,0,,0.939207121
22/08/2021,12/04/2015,18/04/2015,2015,15,18/04/2015,CA- MODESTO,58,CA,60.30868956,0,45.75616279,0,11.04599414,0,14.67926729,0,20.03090136,0,,0.939207121
22/08/2021,19/04/2015,25/04/2015,2015,16,25/04/2015,CA- MODESTO,58,CA,54.74842996,0,41.1012426,0,,0,15.16757427,0,16.6354161,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,0.939207121
22/08/2021,26/04/2015,02/05/2015,2015,17,02/05/2015,CA- MODESTO,58,CA,62.38641295,0,46.39305377,0,13.573104,0,13.10450642,0,19.71544336,0,,0.939207121
22/08/2021,03/05/2015,09/05/2015,2015,18,09/05/2015,CA- MODESTO,58,CA,52.99850071,0,39.17857091,0,11.68606126,0,12.22166081,0,15.27084885,0,,0.939207121
22/08/2021,10/05/2015,16/05/2015,2015,19,16/05/2015,CA- MODESTO,58,CA,60.46077375,0,41.65944803,0,11.22911509,0,12.86160252,0,17.56873042,0,,0.939207121
